Tempo,Voltagem
0,-64.9031
0.01,-64.8178
0.02,-64.7314
0.03,-64.6451
0.04,-64.559
0.05,-64.4728
0.06,-64.3868
0.07,-64.3008
0.08,-64.2149
0.09,-64.1291
0.1,-64.0433
0.11,-63.9576
0.12,-63.8719
0.13,-63.7863
0.14,-63.7008
0.15,-63.6153
0.16,-63.5299
0.17,-63.4446
0.18,-63.3593
0.19,-63.2741
0.2,-63.1889
0.21,-63.1038
0.22,-63.0187
0.23,-62.9337
0.24,-62.8487
0.25,-62.7638
0.26,-62.679
0.27,-62.5942
0.28,-62.5095
0.29,-62.4248
0.3,-62.3402
0.31,-62.2556
0.32,-62.1711
0.33,-62.0866
0.34,-62.0022
0.35,-61.9179
0.36,-61.8336
0.37,-61.7493
0.38,-61.6651
0.39,-61.581
0.4,-61.4969
0.41,-61.4129
0.42,-61.3289
0.43,-61.245
0.44,-61.1611
0.45,-61.0773
0.46,-60.9935
0.47,-60.9098
0.48,-60.8262
0.49,-60.7426
0.5,-60.659
0.51,-60.5756
0.52,-60.4921
0.53,-60.4088
0.54,-60.3255
0.55,-60.2422
0.56,-60.159
0.57,-60.0759
0.58,-59.9928
0.59,-59.9097
0.6,-59.8268
0.61,-59.7439
0.62,-59.661
0.63,-59.5782
0.64,-59.4955
0.65,-59.4128
0.66,-59.3302
0.67,-59.2477
0.68,-59.1652
0.69,-59.0828
0.7,-59.0004
0.71,-58.9181
0.72,-58.8359
0.73,-58.7537
0.74,-58.6716
0.75,-58.5896
0.76,-58.5076
0.77,-58.4257
0.78,-58.3439
0.79,-58.2621
0.8,-58.1804
0.81,-58.0988
0.82,-58.0172
0.83,-57.9357
0.84,-57.8543
0.85,-57.7729
0.86,-57.6917
0.87,-57.6105
0.88,-57.5293
0.89,-57.4482
0.9,-57.3673
0.91,-57.2863
0.92,-57.2055
0.93,-57.1247
0.94,-57.044
0.95,-56.9634
0.96,-56.8829
0.97,-56.8024
0.98,-56.722
0.99,-56.6417
1,-56.5615
1.01,-56.4813
1.02,-56.4012
1.03,-56.3212
1.04,-56.2413
1.05,-56.1615
1.06,-56.0817
1.07,-56.0021
1.08,-55.9225
1.09,-55.843
1.1,-55.7635
1.11,-55.6842
1.12,-55.605
1.13,-55.5258
1.14,-55.4467
1.15,-55.3677
1.16,-55.2888
1.17,-55.21
1.18,-55.1313
1.19,-55.0526
1.2,-54.9741
1.21,-54.8956
1.22,-54.8172
1.23,-54.739
1.24,-54.6608
1.25,-54.5827
1.26,-54.5047
1.27,-54.4268
1.28,-54.3489
1.29,-54.2712
1.3,-54.1936
1.31,-54.116
1.32,-54.0386
1.33,-53.9612
1.34,-53.884
1.35,-53.8068
1.36,-53.7298
1.37,-53.6528
1.38,-53.5759
1.39,-53.4992
1.4,-53.4225
1.41,-53.3459
1.42,-53.2695
1.43,-53.1931
1.44,-53.1168
1.45,-53.0407
1.46,-52.9646
1.47,-52.8886
1.48,-52.8128
1.49,-52.737
1.5,-52.6614
1.51,-52.5858
1.52,-52.5104
1.53,-52.435
1.54,-52.3598
1.55,-52.2847
1.56,-52.2096
1.57,-52.1347
1.58,-52.0599
1.59,-51.9852
1.6,-51.9106
1.61,-51.8361
1.62,-51.7617
1.63,-51.6874
1.64,-51.6133
1.65,-51.5392
1.66,-51.4652
1.67,-51.3914
1.68,-51.3177
1.69,-51.244
1.7,-51.1705
1.71,-51.0971
1.72,-51.0239
1.73,-50.9507
1.74,-50.8776
1.75,-50.8047
1.76,-50.7318
1.77,-50.6591
1.78,-50.5865
1.79,-50.514
1.8,-50.4416
1.81,-50.3693
1.82,-50.2972
1.83,-50.2251
1.84,-50.1532
1.85,-50.0814
1.86,-50.0097
1.87,-49.9381
1.88,-49.8667
1.89,-49.7953
1.9,-49.7241
1.91,-49.653
1.92,-49.582
1.93,-49.5111
1.94,-49.4404
1.95,-49.3697
1.96,-49.2992
1.97,-49.2288
1.98,-49.1585
1.99,-49.0884
2,-49.0183
2.01,-48.9484
2.02,-48.8786
2.03,-48.8089
2.04,-48.7393
2.05,-48.6699
2.06,-48.6006
2.07,-48.5314
2.08,-48.4623
2.09,-48.3933
2.1,-48.3245
2.11,-48.2558
2.12,-48.1872
2.13,-48.1187
2.14,-48.0504
2.15,-47.9821
2.16,-47.914
2.17,-47.846
2.18,-47.7782
2.19,-47.7104
2.2,-47.6428
2.21,-47.5753
2.22,-47.508
2.23,-47.4407
2.24,-47.3736
2.25,-47.3066
2.26,-47.2397
2.27,-47.173
2.28,-47.1064
2.29,-47.0399
2.3,-46.9735
2.31,-46.9072
2.32,-46.8411
2.33,-46.7751
2.34,-46.7092
2.35,-46.6435
2.36,-46.5779
2.37,-46.5124
2.38,-46.447
2.39,-46.3817
2.4,-46.3166
2.41,-46.2516
2.42,-46.1868
2.43,-46.122
2.44,-46.0574
2.45,-45.9929
2.46,-45.9285
2.47,-45.8643
2.48,-45.8002
2.49,-45.7362
2.5,-45.6723
2.51,-45.6086
2.52,-45.545
2.53,-45.4815
2.54,-45.4181
2.55,-45.3549
2.56,-45.2918
2.57,-45.2288
2.58,-45.166
2.59,-45.1033
2.6,-45.0407
2.61,-44.9782
2.62,-44.9159
2.63,-44.8537
2.64,-44.7916
2.65,-44.7296
2.66,-44.6678
2.67,-44.6061
2.68,-44.5445
2.69,-44.483
2.7,-44.4217
2.71,-44.3605
2.72,-44.2995
2.73,-44.2385
2.74,-44.1777
2.75,-44.117
2.76,-44.0564
2.77,-43.996
2.78,-43.9357
2.79,-43.8755
2.8,-43.8155
2.81,-43.7555
2.82,-43.6958
2.83,-43.6361
2.84,-43.5765
2.85,-43.5171
2.86,-43.4578
2.87,-43.3987
2.88,-43.3396
2.89,-43.2807
2.9,-43.2219
2.91,-43.1633
2.92,-43.1047
2.93,-43.0463
2.94,-42.9881
2.95,-42.9299
2.96,-42.8719
2.97,-42.814
2.98,-42.7562
2.99,-42.6986
3,-42.6411
3.01,-42.5837
3.02,-42.5264
3.03,-42.4693
3.04,-42.4123
3.05,-42.3554
3.06,-42.2986
3.07,-42.242
3.08,-42.1855
3.09,-42.1291
3.1,-42.0728
3.11,-42.0167
3.12,-41.9607
3.13,-41.9048
3.14,-41.849
3.15,-41.7934
3.16,-41.7379
3.17,-41.6825
3.18,-41.6273
3.19,-41.5721
3.2,-41.5171
3.21,-41.4622
3.22,-41.4075
3.23,-41.3529
3.24,-41.2983
3.25,-41.244
3.26,-41.1897
3.27,-41.1356
3.28,-41.0816
3.29,-41.0277
3.3,-40.9739
3.31,-40.9203
3.32,-40.8667
3.33,-40.8133
3.34,-40.7601
3.35,-40.7069
3.36,-40.6539
3.37,-40.601
3.38,-40.5482
3.39,-40.4956
3.4,-40.443
3.41,-40.3906
3.42,-40.3383
3.43,-40.2862
3.44,-40.2341
3.45,-40.1822
3.46,-40.1304
3.47,-40.0787
3.48,-40.0272
3.49,-39.9757
3.5,-39.9244
3.51,-39.8732
3.52,-39.8222
3.53,-39.7712
3.54,-39.7204
3.55,-39.6697
3.56,-39.6191
3.57,-39.5686
3.58,-39.5183
3.59,-39.468
3.6,-39.4179
3.61,-39.3679
3.62,-39.3181
3.63,-39.2683
3.64,-39.2187
3.65,-39.1692
3.66,-39.1198
3.67,-39.0705
3.68,-39.0213
3.69,-38.9723
3.7,-38.9234
3.71,-38.8746
3.72,-38.8259
3.73,-38.7773
3.74,-38.7289
3.75,-38.6806
3.76,-38.6323
3.77,-38.5842
3.78,-38.5363
3.79,-38.4884
3.8,-38.4407
3.81,-38.393
3.82,-38.3455
3.83,-38.2981
3.84,-38.2509
3.85,-38.2037
3.86,-38.1566
3.87,-38.1097
3.88,-38.0629
3.89,-38.0162
3.9,-37.9696
3.91,-37.9231
3.92,-37.8768
3.93,-37.8305
3.94,-37.7844
3.95,-37.7384
3.96,-37.6925
3.97,-37.6467
3.98,-37.601
3.99,-37.5555
4,-37.51
4.01,-37.4647
4.02,-37.4195
4.03,-37.3744
4.04,-37.3294
4.05,-37.2845
4.06,-37.2397
4.07,-37.1951
4.08,-37.1505
4.09,-37.1061
4.1,-37.0618
4.11,-37.0176
4.12,-36.9735
4.13,-36.9295
4.14,-36.8856
4.15,-36.8418
4.16,-36.7982
4.17,-36.7546
4.18,-36.7112
4.19,-36.6679
4.2,-36.6246
4.21,-36.5815
4.22,-36.5385
4.23,-36.4956
4.24,-36.4529
4.25,-36.4102
4.26,-36.3676
4.27,-36.3252
4.28,-36.2828
4.29,-36.2406
4.3,-36.1984
4.31,-36.1564
4.32,-36.1145
4.33,-36.0727
4.34,-36.031
4.35,-35.9894
4.36,-35.9479
4.37,-35.9065
4.38,-35.8652
4.39,-35.8241
4.4,-35.783
4.41,-35.742
4.42,-35.7012
4.43,-35.6604
4.44,-35.6198
4.45,-35.5792
4.46,-35.5388
4.47,-35.4985
4.48,-35.4583
4.49,-35.4181
4.5,-35.3781
4.51,-35.3382
4.52,-35.2984
4.53,-35.2587
4.54,-35.2191
4.55,-35.1796
4.56,-35.1402
4.57,-35.1009
4.58,-35.0617
4.59,-35.0226
4.6,-34.9836
4.61,-34.9447
4.62,-34.9059
4.63,-34.8672
4.64,-34.8286
4.65,-34.7901
4.66,-34.7517
4.67,-34.7135
4.68,-34.6753
4.69,-34.6372
4.7,-34.5992
4.71,-34.5613
4.72,-34.5235
4.73,-34.4858
4.74,-34.4482
4.75,-34.4108
4.76,-34.3734
4.77,-34.3361
4.78,-34.2989
4.79,-34.2618
4.8,-34.2248
4.81,-34.1879
4.82,-34.1511
4.83,-34.1144
4.84,-34.0777
4.85,-34.0412
4.86,-34.0048
4.87,-33.9685
4.88,-33.9323
4.89,-33.8961
4.9,-33.8601
4.91,-33.8242
4.92,-33.7883
4.93,-33.7526
4.94,-33.7169
4.95,-33.6814
4.96,-33.6459
4.97,-33.6105
4.98,-33.5753
4.99,-33.5401
5,-33.505
5.01,-33.47
5.02,-33.4351
5.03,-33.4003
5.04,-33.3656
5.05,-33.331
5.06,-33.2964
5.07,-33.262
5.08,-33.2276
5.09,-33.1934
5.1,-33.1592
5.11,-33.1252
5.12,-33.0912
5.13,-33.0573
5.14,-33.0235
5.15,-32.9898
5.16,-32.9562
5.17,-32.9226
5.18,-32.8892
5.19,-32.8559
5.2,-32.8226
5.21,-32.7894
5.22,-32.7564
5.23,-32.7234
5.24,-32.6905
5.25,-32.6577
5.26,-32.6249
5.27,-32.5923
5.28,-32.5598
5.29,-32.5273
5.3,-32.4949
5.31,-32.4626
5.32,-32.4305
5.33,-32.3983
5.34,-32.3663
5.35,-32.3344
5.36,-32.3025
5.37,-32.2708
5.38,-32.2391
5.39,-32.2075
5.4,-32.176
5.41,-32.1446
5.42,-32.1133
5.43,-32.082
5.44,-32.0508
5.45,-32.0198
5.46,-31.9888
5.47,-31.9579
5.48,-31.927
5.49,-31.8963
5.5,-31.8656
5.51,-31.8351
5.52,-31.8046
5.53,-31.7742
5.54,-31.7438
5.55,-31.7136
5.56,-31.6834
5.57,-31.6533
5.58,-31.6233
5.59,-31.5934
5.6,-31.5636
5.61,-31.5338
5.62,-31.5042
5.63,-31.4746
5.64,-31.4451
5.65,-31.4157
5.66,-31.3863
5.67,-31.357
5.68,-31.3279
5.69,-31.2988
5.7,-31.2697
5.71,-31.2408
5.72,-31.2119
5.73,-31.1831
5.74,-31.1544
5.75,-31.1258
5.76,-31.0972
5.77,-31.0688
5.78,-31.0404
5.79,-31.0121
5.8,-30.9838
5.81,-30.9557
5.82,-30.9276
5.83,-30.8996
5.84,-30.8717
5.85,-30.8438
5.86,-30.816
5.87,-30.7883
5.88,-30.7607
5.89,-30.7332
5.9,-30.7057
5.91,-30.6783
5.92,-30.651
5.93,-30.6238
5.94,-30.5966
5.95,-30.5695
5.96,-30.5425
5.97,-30.5155
5.98,-30.4887
5.99,-30.4619
6,-30.4352
6.01,-30.4085
6.02,-30.382
6.03,-30.3555
6.04,-30.329
6.05,-30.3027
6.06,-30.2764
6.07,-30.2502
6.08,-30.2241
6.09,-30.198
6.1,-30.172
6.11,-30.1461
6.12,-30.1203
6.13,-30.0945
6.14,-30.0688
6.15,-30.0432
6.16,-30.0176
6.17,-29.9921
6.18,-29.9667
6.19,-29.9414
6.2,-29.9161
6.21,-29.8909
6.22,-29.8658
6.23,-29.8407
6.24,-29.8157
6.25,-29.7908
6.26,-29.766
6.27,-29.7412
6.28,-29.7165
6.29,-29.6918
6.3,-29.6672
6.31,-29.6427
6.32,-29.6183
6.33,-29.5939
6.34,-29.5696
6.35,-29.5454
6.36,-29.5212
6.37,-29.4971
6.38,-29.4731
6.39,-29.4491
6.4,-29.4252
6.41,-29.4014
6.42,-29.3776
6.43,-29.354
6.44,-29.3303
6.45,-29.3068
6.46,-29.2833
6.47,-29.2598
6.48,-29.2365
6.49,-29.2132
6.5,-29.1899
6.51,-29.1668
6.52,-29.1437
6.53,-29.1206
6.54,-29.0976
6.55,-29.0747
6.56,-29.0519
6.57,-29.0291
6.58,-29.0064
6.59,-28.9837
6.6,-28.9611
6.61,-28.9386
6.62,-28.9162
6.63,-28.8938
6.64,-28.8714
6.65,-28.8492
6.66,-28.8269
6.67,-28.8048
6.68,-28.7827
6.69,-28.7607
6.7,-28.7387
6.71,-28.7168
6.72,-28.695
6.73,-28.6732
6.74,-28.6515
6.75,-28.6298
6.76,-28.6082
6.77,-28.5867
6.78,-28.5652
6.79,-28.5438
6.8,-28.5225
6.81,-28.5012
6.82,-28.48
6.83,-28.4588
6.84,-28.4377
6.85,-28.4166
6.86,-28.3957
6.87,-28.3747
6.88,-28.3539
6.89,-28.333
6.9,-28.3123
6.91,-28.2916
6.92,-28.271
6.93,-28.2504
6.94,-28.2299
6.95,-28.2094
6.96,-28.189
6.97,-28.1687
6.98,-28.1484
6.99,-28.1281
7,-28.108
7.01,-28.0879
7.02,-28.0678
7.03,-28.0478
7.04,-28.0279
7.05,-28.008
7.06,-27.9881
7.07,-27.9684
7.08,-27.9486
7.09,-27.929
7.1,-27.9094
7.11,-27.8898
7.12,-27.8703
7.13,-27.8509
7.14,-27.8315
7.15,-27.8122
7.16,-27.7929
7.17,-27.7737
7.18,-27.7545
7.19,-27.7354
7.2,-27.7164
7.21,-27.6974
7.22,-27.6784
7.23,-27.6595
7.24,-27.6407
7.25,-27.6219
7.26,-27.6032
7.27,-27.5845
7.28,-27.5659
7.29,-27.5473
7.3,-27.5288
7.31,-27.5103
7.32,-27.4919
7.33,-27.4735
7.34,-27.4552
7.35,-27.437
7.36,-27.4188
7.37,-27.4006
7.38,-27.3825
7.39,-27.3645
7.4,-27.3465
7.41,-27.3285
7.42,-27.3106
7.43,-27.2928
7.44,-27.275
7.45,-27.2572
7.46,-27.2395
7.47,-27.2219
7.48,-27.2043
7.49,-27.1868
7.5,-27.1693
7.51,-27.1518
7.52,-27.1345
7.53,-27.1171
7.54,-27.0998
7.55,-27.0826
7.56,-27.0654
7.57,-27.0483
7.58,-27.0312
7.59,-27.0141
7.6,-26.9971
7.61,-26.9802
7.62,-26.9633
7.63,-26.9464
7.64,-26.9296
7.65,-26.9129
7.66,-26.8962
7.67,-26.8795
7.68,-26.8629
7.69,-26.8463
7.7,-26.8298
7.71,-26.8134
7.72,-26.797
7.73,-26.7806
7.74,-26.7643
7.75,-26.748
7.76,-26.7317
7.77,-26.7156
7.78,-26.6994
7.79,-26.6833
7.8,-26.6673
7.81,-26.6513
7.82,-26.6353
7.83,-26.6194
7.84,-26.6036
7.85,-26.5877
7.86,-26.572
7.87,-26.5563
7.88,-26.5406
7.89,-26.5249
7.9,-26.5093
7.91,-26.4938
7.92,-26.4783
7.93,-26.4628
7.94,-26.4474
7.95,-26.4321
7.96,-26.4167
7.97,-26.4015
7.98,-26.3862
7.99,-26.371
8,-26.3559
8.01,-26.3408
8.02,-26.3257
8.03,-26.3107
8.04,-26.2957
8.05,-26.2808
8.06,-26.2659
8.07,-26.2511
8.08,-26.2363
8.09,-26.2215
8.1,-26.2068
8.11,-26.1921
8.12,-26.1775
8.13,-26.1629
8.14,-26.1484
8.15,-26.1339
8.16,-26.1194
8.17,-26.105
8.18,-26.0906
8.19,-26.0763
8.2,-26.062
8.21,-26.0477
8.22,-26.0335
8.23,-26.0193
8.24,-26.0052
8.25,-25.9911
8.26,-25.9771
8.27,-25.9631
8.28,-25.9491
8.29,-25.9352
8.3,-25.9213
8.31,-25.9074
8.32,-25.8936
8.33,-25.8798
8.34,-25.8661
8.35,-25.8524
8.36,-25.8388
8.37,-25.8252
8.38,-25.8116
8.39,-25.7981
8.4,-25.7846
8.41,-25.7711
8.42,-25.7577
8.43,-25.7443
8.44,-25.731
8.45,-25.7177
8.46,-25.7044
8.47,-25.6912
8.48,-25.678
8.49,-25.6649
8.5,-25.6518
8.51,-25.6387
8.52,-25.6257
8.53,-25.6127
8.54,-25.5997
8.55,-25.5868
8.56,-25.574
8.57,-25.5611
8.58,-25.5483
8.59,-25.5355
8.6,-25.5228
8.61,-25.5101
8.62,-25.4975
8.63,-25.4848
8.64,-25.4723
8.65,-25.4597
8.66,-25.4472
8.67,-25.4347
8.68,-25.4223
8.69,-25.4099
8.7,-25.3975
8.71,-25.3852
8.72,-25.3729
8.73,-25.3606
8.74,-25.3484
8.75,-25.3362
8.76,-25.3241
8.77,-25.312
8.78,-25.2999
8.79,-25.2878
8.8,-25.2758
8.81,-25.2638
8.82,-25.2519
8.83,-25.24
8.84,-25.2281
8.85,-25.2163
8.86,-25.2045
8.87,-25.1927
8.88,-25.181
8.89,-25.1693
8.9,-25.1576
8.91,-25.146
8.92,-25.1344
8.93,-25.1228
8.94,-25.1113
8.95,-25.0998
8.96,-25.0883
8.97,-25.0769
8.98,-25.0655
8.99,-25.0541
9,-25.0428
9.01,-25.0315
9.02,-25.0203
9.03,-25.009
9.04,-24.9978
9.05,-24.9867
9.06,-24.9755
9.07,-24.9644
9.08,-24.9534
9.09,-24.9423
9.1,-24.9313
9.11,-24.9203
9.12,-24.9094
9.13,-24.8985
9.14,-24.8876
9.15,-24.8768
9.16,-24.866
9.17,-24.8552
9.18,-24.8444
9.19,-24.8337
9.2,-24.823
9.21,-24.8124
9.22,-24.8017
9.23,-24.7911
9.24,-24.7806
9.25,-24.77
9.26,-24.7595
9.27,-24.7491
9.28,-24.7386
9.29,-24.7282
9.3,-24.7178
9.31,-24.7075
9.32,-24.6972
9.33,-24.6869
9.34,-24.6766
9.35,-24.6664
9.36,-24.6562
9.37,-24.646
9.38,-24.6359
9.39,-24.6258
9.4,-24.6157
9.41,-24.6057
9.42,-24.5956
9.43,-24.5856
9.44,-24.5757
9.45,-24.5657
9.46,-24.5558
9.47,-24.546
9.48,-24.5361
9.49,-24.5263
9.5,-24.5165
9.51,-24.5068
9.52,-24.497
9.53,-24.4873
9.54,-24.4776
9.55,-24.468
9.56,-24.4584
9.57,-24.4488
9.58,-24.4392
9.59,-24.4297
9.6,-24.4202
9.61,-24.4107
9.62,-24.4013
9.63,-24.3918
9.64,-24.3824
9.65,-24.3731
9.66,-24.3637
9.67,-24.3544
9.68,-24.3451
9.69,-24.3359
9.7,-24.3267
9.71,-24.3175
9.72,-24.3083
9.73,-24.2991
9.74,-24.29
9.75,-24.2809
9.76,-24.2718
9.77,-24.2628
9.78,-24.2538
9.79,-24.2448
9.8,-24.2358
9.81,-24.2269
9.82,-24.218
9.83,-24.2091
9.84,-24.2002
9.85,-24.1914
9.86,-24.1826
9.87,-24.1738
9.88,-24.1651
9.89,-24.1563
9.9,-24.1476
9.91,-24.1389
9.92,-24.1303
9.93,-24.1217
9.94,-24.1131
9.95,-24.1045
9.96,-24.0959
9.97,-24.0874
9.98,-24.0789
9.99,-24.0704
10,-24.062
10.01,-24.0536
10.02,-24.0452
10.03,-24.0368
10.04,-24.0284
10.05,-24.0201
10.06,-24.0118
10.07,-24.0035
10.08,-23.9953
10.09,-23.987
10.1,-23.9788
10.11,-23.9707
10.12,-23.9625
10.13,-23.9544
10.14,-23.9463
10.15,-23.9382
10.16,-23.9301
10.17,-23.9221
10.18,-23.9141
10.19,-23.9061
10.2,-23.8981
10.21,-23.8901
10.22,-23.8822
10.23,-23.8743
10.24,-23.8665
10.25,-23.8586
10.26,-23.8508
10.27,-23.843
10.28,-23.8352
10.29,-23.8274
10.3,-23.8197
10.31,-23.812
10.32,-23.8043
10.33,-23.7966
10.34,-23.789
10.35,-23.7814
10.36,-23.7738
10.37,-23.7662
10.38,-23.7586
10.39,-23.7511
10.4,-23.7436
10.41,-23.7361
10.42,-23.7286
10.43,-23.7212
10.44,-23.7138
10.45,-23.7064
10.46,-23.699
10.47,-23.6916
10.48,-23.6843
10.49,-23.677
10.5,-23.6697
10.51,-23.6624
10.52,-23.6552
10.53,-23.6479
10.54,-23.6407
10.55,-23.6336
10.56,-23.6264
10.57,-23.6193
10.58,-23.6121
10.59,-23.605
10.6,-23.598
10.61,-23.5909
10.62,-23.5839
10.63,-23.5768
10.64,-23.5698
10.65,-23.5629
10.66,-23.5559
10.67,-23.549
10.68,-23.5421
10.69,-23.5352
10.7,-23.5283
10.71,-23.5215
10.72,-23.5146
10.73,-23.5078
10.74,-23.501
10.75,-23.4942
10.76,-23.4875
10.77,-23.4808
10.78,-23.4741
10.79,-23.4674
10.8,-23.4607
10.81,-23.454
10.82,-23.4474
10.83,-23.4408
10.84,-23.4342
10.85,-23.4276
10.86,-23.4211
10.87,-23.4145
10.88,-23.408
10.89,-23.4015
10.9,-23.3951
10.91,-23.3886
10.92,-23.3822
10.93,-23.3757
10.94,-23.3693
10.95,-23.363
10.96,-23.3566
10.97,-23.3503
10.98,-23.3439
10.99,-23.3376
11,-23.3313
11.01,-23.3251
11.02,-23.3188
11.03,-23.3126
11.04,-23.3064
11.05,-23.3002
11.06,-23.294
11.07,-23.2878
11.08,-23.2817
11.09,-23.2756
11.1,-23.2695
11.11,-23.2634
11.12,-23.2573
11.13,-23.2513
11.14,-23.2453
11.15,-23.2392
11.16,-23.2332
11.17,-23.2273
11.18,-23.2213
11.19,-23.2154
11.2,-23.2094
11.21,-23.2035
11.22,-23.1976
11.23,-23.1918
11.24,-23.1859
11.25,-23.1801
11.26,-23.1743
11.27,-23.1685
11.28,-23.1627
11.29,-23.1569
11.3,-23.1512
11.31,-23.1454
11.32,-23.1397
11.33,-23.134
11.34,-23.1283
11.35,-23.1227
11.36,-23.117
11.37,-23.1114
11.38,-23.1058
11.39,-23.1002
11.4,-23.0946
11.41,-23.089
11.42,-23.0835
11.43,-23.0779
11.44,-23.0724
11.45,-23.0669
11.46,-23.0614
11.47,-23.056
11.48,-23.0505
11.49,-23.0451
11.5,-23.0397
11.51,-23.0343
11.52,-23.0289
11.53,-23.0235
11.54,-23.0182
11.55,-23.0128
11.56,-23.0075
11.57,-23.0022
11.58,-22.9969
11.59,-22.9916
11.6,-22.9864
11.61,-22.9811
11.62,-22.9759
11.63,-22.9707
11.64,-22.9655
11.65,-22.9603
11.66,-22.9552
11.67,-22.95
11.68,-22.9449
11.69,-22.9398
11.7,-22.9347
11.71,-22.9296
11.72,-22.9245
11.73,-22.9194
11.74,-22.9144
11.75,-22.9094
11.76,-22.9044
11.77,-22.8994
11.78,-22.8944
11.79,-22.8894
11.8,-22.8845
11.81,-22.8795
11.82,-22.8746
11.83,-22.8697
11.84,-22.8648
11.85,-22.8599
11.86,-22.855
11.87,-22.8502
11.88,-22.8454
11.89,-22.8405
11.9,-22.8357
11.91,-22.8309
11.92,-22.8262
11.93,-22.8214
11.94,-22.8167
11.95,-22.8119
11.96,-22.8072
11.97,-22.8025
11.98,-22.7978
11.99,-22.7931
12,-22.7885
12.01,-22.7838
12.02,-22.7792
12.03,-22.7745
12.04,-22.7699
12.05,-22.7653
12.06,-22.7608
12.07,-22.7562
12.08,-22.7516
12.09,-22.7471
12.1,-22.7426
12.11,-22.738
12.12,-22.7335
12.13,-22.7291
12.14,-22.7246
12.15,-22.7201
12.16,-22.7157
12.17,-22.7113
12.18,-22.7068
12.19,-22.7024
12.2,-22.698
12.21,-22.6937
12.22,-22.6893
12.23,-22.6849
12.24,-22.6806
12.25,-22.6763
12.26,-22.6719
12.27,-22.6676
12.28,-22.6634
12.29,-22.6591
12.3,-22.6548
12.31,-22.6506
12.32,-22.6463
12.33,-22.6421
12.34,-22.6379
12.35,-22.6337
12.36,-22.6295
12.37,-22.6253
12.38,-22.6212
12.39,-22.617
12.4,-22.6129
12.41,-22.6088
12.42,-22.6046
12.43,-22.6005
12.44,-22.5965
12.45,-22.5924
12.46,-22.5883
12.47,-22.5843
12.48,-22.5802
12.49,-22.5762
12.5,-22.5722
12.51,-22.5682
12.52,-22.5642
12.53,-22.5602
12.54,-22.5563
12.55,-22.5523
12.56,-22.5484
12.57,-22.5444
12.58,-22.5405
12.59,-22.5366
12.6,-22.5327
12.61,-22.5288
12.62,-22.525
12.63,-22.5211
12.64,-22.5173
12.65,-22.5134
12.66,-22.5096
12.67,-22.5058
12.68,-22.502
12.69,-22.4982
12.7,-22.4944
12.71,-22.4906
12.72,-22.4869
12.73,-22.4831
12.74,-22.4794
12.75,-22.4757
12.76,-22.472
12.77,-22.4683
12.78,-22.4646
12.79,-22.4609
12.8,-22.4572
12.81,-22.4536
12.82,-22.4499
12.83,-22.4463
12.84,-22.4427
12.85,-22.4391
12.86,-22.4355
12.87,-22.4319
12.88,-22.4283
12.89,-22.4247
12.9,-22.4212
12.91,-22.4176
12.92,-22.4141
12.93,-22.4106
12.94,-22.4071
12.95,-22.4035
12.96,-22.4001
12.97,-22.3966
12.98,-22.3931
12.99,-22.3896
13,-22.3862
13.01,-22.3827
13.02,-22.3793
13.03,-22.3759
13.04,-22.3725
13.05,-22.3691
13.06,-22.3657
13.07,-22.3623
13.08,-22.3589
13.09,-22.3556
13.1,-22.3522
13.11,-22.3489
13.12,-22.3456
13.13,-22.3423
13.14,-22.339
13.15,-22.3357
13.16,-22.3324
13.17,-22.3291
13.18,-22.3258
13.19,-22.3226
13.2,-22.3193
13.21,-22.3161
13.22,-22.3128
13.23,-22.3096
13.24,-22.3064
13.25,-22.3032
13.26,-22.3
13.27,-22.2969
13.28,-22.2937
13.29,-22.2905
13.3,-22.2874
13.31,-22.2842
13.32,-22.2811
13.33,-22.278
13.34,-22.2749
13.35,-22.2718
13.36,-22.2687
13.37,-22.2656
13.38,-22.2625
13.39,-22.2594
13.4,-22.2564
13.41,-22.2533
13.42,-22.2503
13.43,-22.2473
13.44,-22.2442
13.45,-22.2412
13.46,-22.2382
13.47,-22.2352
13.48,-22.2323
13.49,-22.2293
13.5,-22.2263
13.51,-22.2234
13.52,-22.2204
13.53,-22.2175
13.54,-22.2146
13.55,-22.2116
13.56,-22.2087
13.57,-22.2058
13.58,-22.2029
13.59,-22.2
13.6,-22.1972
13.61,-22.1943
13.62,-22.1914
13.63,-22.1886
13.64,-22.1858
13.65,-22.1829
13.66,-22.1801
13.67,-22.1773
13.68,-22.1745
13.69,-22.1717
13.7,-22.1689
13.71,-22.1661
13.72,-22.1633
13.73,-22.1606
13.74,-22.1578
13.75,-22.1551
13.76,-22.1523
13.77,-22.1496
13.78,-22.1469
13.79,-22.1442
13.8,-22.1415
13.81,-22.1388
13.82,-22.1361
13.83,-22.1334
13.84,-22.1307
13.85,-22.1281
13.86,-22.1254
13.87,-22.1228
13.88,-22.1201
13.89,-22.1175
13.9,-22.1149
13.91,-22.1122
13.92,-22.1096
13.93,-22.107
13.94,-22.1044
13.95,-22.1019
13.96,-22.0993
13.97,-22.0967
13.98,-22.0942
13.99,-22.0916
14,-22.0891
14.01,-22.0865
14.02,-22.084
14.03,-22.0815
14.04,-22.079
14.05,-22.0765
14.06,-22.074
14.07,-22.0715
14.08,-22.069
14.09,-22.0665
14.1,-22.064
14.11,-22.0616
14.12,-22.0591
14.13,-22.0567
14.14,-22.0542
